Item ID,Name,Width,Depth,Height,Mass,Priority,Expiry Date,Usage Limit,Preferred Zone
item1861,Solar Panel Part,8,70,32,55,88,2025-10-17,63,Docking Area 1
item1862,Microgravity Experiment Setup,16,82,18,54,43,N/A,52,Service Module
item1863,Spare Part,16,20,72,30,60,2026-01-03,96,Storage Area 3
item1864,Tool Kit,35,53,78,70,24,N/A,47,Docking Area 2
item1865,Tool Kit,93,16,75,56,100,2026-01-09,69,Japanese Laboratory
item1866,First Aid Kit,45,66,28,35,32,2025-12-07,79,Russian Laboratory
item1867,Spare Part,60,82,58,92,19,2025-07-23,95,Docking Area 2
item1868,Communication Device,57,72,81,20,91,2025-10-03,31,Storage Area 3
item1869,Solar Panel Part,66,98,21,8,1,2025-08-20,36,Storage Area 3
item1870,Hygiene Kit,27,30,75,11,16,2025-12-10,82,Russian Laboratory
item1871,Dehydrated Meal Pack,64,44,42,27,26,N/A,34,Storage Area 3
item1872,Dehydrated Meal Pack,7,58,57,10,6,N/A,34,Storage Area 2
item1873,Microgravity Experiment Setup,83,90,16,29,28,2025-04-24,50,Docking Area 2
item1874,Microgravity Experiment Setup,11,68,71,42,6,N/A,37,Docking Area 2
item1875,Food Ration,19,54,6,99,51,N/A,39,Docking Area 1
item1876,Battery Pack,61,17,76,62,85,2025-07-09,7,Storage Area 2
item1877,Spare Part,53,34,97,78,28,2025-07-12,86,Storage Area 3
item1878,Spare Part,16,57,66,26,31,N/A,46,Docking Area 3
item1879,Communication Device,56,15,36,20,5,2025-06-26,98,Airlock
item1880,Solar Panel Part,39,30,66,32,88,2025-10-17,20,Docking Area 2
item1881,Microgravity Experiment Setup,86,74,34,9,32,2025-04-06,50,Docking Area 4
item1882,Oxygen Cylinder,63,61,60,52,20,2025-08-16,44,Docking Area 2
item1883,Scientific Instrument,81,7,12,74,28,N/A,78,Docking Area 2
item1884,Scientific Instrument,15,91,78,99,97,2025-10-30,76,Storage Area 1
item1885,Scientific Instrument,29,62,55,91,2,N/A,94,European Laboratory
item1886,Battery Pack,34,17,64,44,67,N/A,37,Russian Laboratory
item1887,Food Ration,15,81,47,31,79,2025-04-27,2,Docking Area 4
item1888,Water Container,51,98,12,97,23,N/A,4,Storage Area 3
item1889,Water Container,86,43,14,98,88,N/A,5,Cupola
item1890,Microgravity Experiment Setup,56,70,7,46,20,2025-04-09,77,US Laboratory
item1891,Scientific Instrument,27,89,32,37,43,N/A,81,European Laboratory
item1892,Scientific Instrument,71,78,97,35,1,N/A,36,Airlock
item1893,Communication Device,81,41,19,97,0,2025-09-13,51,US Laboratory
item1894,Medical Supply Kit,6,89,47,98,90,2025-08-01,66,Docking Area 3
item1895,Experiment Sample,81,14,10,51,73,N/A,54,Service Module
item1896,Scientific Instrument,52,96,28,96,31,N/A,41,Japanese Laboratory
item1897,First Aid Kit,65,67,87,36,32,2025-06-20,65,Docking Area 3
item1898,Hygiene Kit,34,15,65,14,23,2026-02-11,14,Docking Area 1
item1899,Hygiene Kit,35,64,99,44,10,2025-12-22,92,Docking Area 3
item1900,Hygiene Kit,99,6,77,68,95,2025-08-04,8,Japanese Laboratory
item1901,Microgravity Experiment Setup,64,77,67,74,10,2025-10-11,35,Service Module
item1902,Communication Device,46,65,23,54,61,2025-06-26,97,Storage Area 2
item1903,Microgravity Experiment Setup,61,19,47,67,54,2025-12-15,2,Russian Laboratory
item1904,Battery Pack,61,62,65,18,28,N/A,61,Storage Area 2
item1905,First Aid Kit,8,69,79,70,13,2026-01-20,23,Docking Area 3
item1906,Microgravity Experiment Setup,25,27,90,94,63,N/A,59,Cupola
item1907,Hygiene Kit,63,100,66,94,91,2025-09-09,69,Docking Area 1
item1908,Dehydrated Meal Pack,66,16,54,3,67,2025-10-19,52,Japanese Laboratory
item1909,Communication Device,45,15,7,17,27,N/A,55,Docking Area 1
item1910,First Aid Kit,43,55,73,90,45,N/A,79,Docking Area 2
item1911,Oxygen Cylinder,61,89,28,33,68,2026-01-20,23,Airlock
item1912,Scientific Instrument,66,18,58,72,60,N/A,78,Cupola
item1913,Battery Pack,21,82,39,27,14,2025-06-12,1,Russian Laboratory
item1914,Battery Pack,56,35,71,24,84,N/A,63,Docking Area 3
item1915,Experiment Sample,11,97,53,11,45,2025-04-14,57,Docking Area 3
item1916,Medical Supply Kit,87,46,74,88,79,2025-12-14,96,Japanese Laboratory
item1917,Oxygen Cylinder,41,54,7,27,78,2025-12-21,16,Docking Area 1
item1918,Spare Part,88,20,63,81,92,2025-10-03,39,European Laboratory
item1919,Water Container,69,60,61,67,28,N/A,7,Docking Area 2
item1920,Hygiene Kit,30,34,43,63,2,2025-10-19,30,Crew Quarters
item1921,Medical Supply Kit,25,46,88,75,29,N/A,92,Docking Area 3
item1922,Battery Pack,84,51,92,37,43,N/A,39,Docking Area 1
item1923,Scientific Instrument,32,53,32,100,62,2025-10-09,8,Airlock
item1924,Solar Panel Part,52,84,15,32,61,N/A,89,European Laboratory
item1925,Solar Panel Part,52,95,87,18,5,N/A,50,Cupola
item1926,Medical Supply Kit,64,18,5,5,44,N/A,27,Cupola
item1927,Oxygen Cylinder,52,93,47,5,32,2026-01-23,9,European Laboratory
item1928,Communication Device,13,5,22,11,51,2025-12-08,79,Docking Area 1
item1929,Scientific Instrument,9,23,37,72,23,N/A,22,Service Module
item1930,Solar Panel Part,14,12,88,12,86,2026-01-03,7,Docking Area 3
item1931,Spare Part,32,42,97,50,22,2025-05-03,35,Docking Area 4
item1932,Oxygen Cylinder,37,43,48,22,31,N/A,38,Docking Area 1
item1933,Tool Kit,29,39,96,12,12,2025-06-06,77,Service Module
item1934,Solar Panel Part,22,50,40,72,11,N/A,10,Storage Area 2
item1935,Spare Part,81,43,40,56,26,2025-09-15,40,Russian Laboratory
item1936,Solar Panel Part,31,93,55,64,2,N/A,49,Service Module
item1937,Food Ration,62,73,56,51,68,N/A,23,Docking Area 3
item1938,Medical Supply Kit,85,98,84,2,59,N/A,56,Japanese Laboratory
item1939,Medical Supply Kit,32,37,74,57,7,N/A,10,Docking Area 2
item1940,Oxygen Cylinder,8,78,69,49,85,N/A,15,Crew Quarters
item1941,Experiment Sample,97,29,63,14,73,N/A,21,Japanese Laboratory
item1942,Hygiene Kit,38,76,19,79,8,N/A,29,US Laboratory
item1943,Spare Part,38,16,8,3,81,N/A,50,Storage Area 3
item1944,Food Ration,28,20,39,48,24,2026-03-23,52,Russian Laboratory
item1945,Spare Part,63,19,87,16,25,2026-01-10,4,Storage Area 2
item1946,Spare Part,53,30,18,88,89,2025-12-02,71,Cupola
item1947,Medical Supply Kit,92,68,99,100,72,N/A,95,Russian Laboratory
item1948,First Aid Kit,78,59,23,26,99,2025-05-10,44,Crew Quarters
item1949,Scientific Instrument,88,24,90,79,13,N/A,33,Russian Laboratory
item1950,Dehydrated Meal Pack,49,43,98,16,7,N/A,64,Docking Area 2
item1951,Dehydrated Meal Pack,47,26,42,61,17,N/A,94,Russian Laboratory
item1952,Food Ration,100,79,55,44,63,2026-02-12,8,Docking Area 2
item1953,Hygiene Kit,87,68,63,80,22,2025-11-23,15,Crew Quarters
item1954,First Aid Kit,91,94,93,57,88,2025-07-14,43,Docking Area 3
item1955,Communication Device,26,55,28,34,5,2025-09-30,51,Docking Area 2
item1956,Spare Part,94,60,52,89,13,2025-07-13,45,US Laboratory
item1957,Solar Panel Part,38,24,22,59,26,2025-04-26,48,Docking Area 3
item1958,Dehydrated Meal Pack,30,58,27,23,62,N/A,82,US Laboratory
item1959,Oxygen Cylinder,99,37,36,93,25,N/A,26,Russian Laboratory
item1960,Solar Panel Part,69,70,72,66,53,N/A,73,Airlock
item1961,First Aid Kit,67,36,59,73,63,N/A,44,Cupola
item1962,Dehydrated Meal Pack,42,54,35,85,19,N/A,71,Japanese Laboratory
item1963,Experiment Sample,7,74,89,4,48,N/A,90,US Laboratory
item1964,Dehydrated Meal Pack,5,94,27,52,65,2025-08-20,66,Japanese Laboratory
item1965,Dehydrated Meal Pack,33,82,11,31,26,2025-06-06,19,Docking Area 2
item1966,Microgravity Experiment Setup,34,55,75,62,1,N/A,42,Airlock
item1967,Food Ration,100,84,54,96,26,N/A,60,Japanese Laboratory
item1968,Food Ration,58,31,40,24,46,N/A,53,Cupola
item1969,Hygiene Kit,77,33,47,6,24,N/A,53,Airlock
item1970,Communication Device,92,65,81,96,50,N/A,1,Japanese Laboratory
item1971,Communication Device,53,11,53,73,25,N/A,89,Storage Area 1
item1972,Microgravity Experiment Setup,94,48,17,49,34,N/A,90,Cupola
item1973,First Aid Kit,23,81,85,38,8,N/A,34,Docking Area 1
item1974,Battery Pack,48,27,70,27,48,2025-06-04,63,Crew Quarters
item1975,Microgravity Experiment Setup,22,29,62,26,47,N/A,9,Docking Area 3
item1976,Food Ration,27,40,78,46,94,N/A,60,Crew Quarters
item1977,Tool Kit,70,69,41,36,83,2025-06-26,32,Cupola
item1978,Food Ration,6,69,82,74,50,2025-12-07,98,Docking Area 4
item1979,Solar Panel Part,25,40,64,8,12,N/A,84,Storage Area 1
item1980,Food Ration,46,38,42,92,25,2025-04-18,88,Docking Area 4
item1981,Communication Device,11,39,67,48,3,N/A,27,Docking Area 1
item1982,Dehydrated Meal Pack,42,57,7,55,39,2025-10-17,34,Docking Area 3
item1983,Experiment Sample,41,52,82,14,77,2025-07-29,2,Storage Area 2
item1984,First Aid Kit,62,47,80,82,16,N/A,88,Russian Laboratory
item1985,Microgravity Experiment Setup,43,40,49,42,13,2025-05-06,26,Docking Area 4
item1986,First Aid Kit,63,63,17,8,9,2025-12-06,29,Russian Laboratory
item1987,First Aid Kit,27,8,56,45,45,N/A,66,Airlock
item1988,Battery Pack,94,9,57,98,17,N/A,24,Docking Area 1
item1989,Hygiene Kit,51,16,53,50,33,2025-09-15,8,Japanese Laboratory
item1990,Solar Panel Part,68,100,18,83,97,N/A,88,Crew Quarters
item1991,Scientific Instrument,85,72,76,84,54,2025-04-14,71,Cupola
item1992,Communication Device,72,87,17,38,28,N/A,14,Storage Area 3
item1993,Dehydrated Meal Pack,84,9,87,71,73,2025-08-24,62,Crew Quarters
item1994,Food Ration,56,16,86,45,80,2025-06-11,38,Storage Area 3
item1995,Food Ration,100,30,49,50,79,2025-07-31,56,Docking Area 4
item1996,Oxygen Cylinder,83,24,62,51,98,N/A,42,Storage Area 3
item1997,Water Container,12,97,41,69,98,N/A,85,Russian Laboratory
item1998,Medical Supply Kit,56,66,71,79,8,N/A,56,Storage Area 3
item1999,Dehydrated Meal Pack,27,86,69,30,11,2026-03-12,28,European Laboratory
item2000,Communication Device,67,61,81,19,30,2025-10-25,54,European Laboratory
